time_stamp,actuator_state
1626763290.59157,uv_off
1626763292.02023,water_off
1626763292.6934,fan_off
1626763293.2678,fan_on
1626763293.48818,fan_off
1626763307.24984,fan_on
1626763307.7906,water_on
1626763308.64966,uv_on
1626763309.22435,uv_off
1626763310.02443,water_off
1626763311.25433,water_on
1626763311.64328,uv_on
1626763322.89321,uv_off
1626763323.64352,water_off
1626763324.29979,water_on
1626763324.69204,uv_on
1626763325.13182,uv_off
1626763325.56912,water_off
1626763326.55666,fan_off
1626763327.04533,fan_on
1626763327.42253,fan_off
1626763327.88785,fan_on
1626763328.28308,fan_off
1626763328.61888,fan_on
1626763329.00412,fan_off
1626763329.438,fan_on
1626763329.97831,fan_off
1626763330.51069,water_on
1626763331.46261,water_off
1626763331.88154,uv_on
1626763332.37001,uv_off
1626763332.74982,water_on
1626763333.22673,fan_on
1626763333.72134,fan_off
1626763334.17458,fan_on
1626763334.54717,fan_off
1626763334.91084,fan_on
1626763335.12753,fan_off
1626763335.30692,fan_on
1626763335.47318,fan_off
1626763335.91256,fan_on
1626763336.08458,fan_off
1626763336.50336,fan_on
1626763337.51434,fan_off
1626763337.89296,fan_on
1626763338.64867,fan_off
1626763339.04952,fan_on
1626763339.45262,fan_off
1626763346.04245,fan_on
1626763346.42739,fan_off
1626763347.16292,fan_on
1626763347.3281,fan_off
1626763347.82721,fan_on
1626763348.03755,fan_off
1626763348.50163,fan_on
1626763348.6731,fan_off
1626763349.15416,fan_on
1626763349.67741,fan_off
1626763350.0303,water_off
1626763350.25126,water_on
1626763350.63196,water_off
1626763351.07888,water_on
1626763351.44557,water_off
1626763352.04677,uv_on
1626763352.31724,uv_off
1626763380.21092,fan_on
1626763380.73137,fan_off
1626763381.37039,water_on
1626763381.7952,water_off
1626763382.44943,uv_on
1626763382.84272,uv_off
1626763383.81329,water_on
1626763384.2851,water_off
1626763393.50811,water_on
1626763396.01844,water_off
1626763397.27112,uv_on
1626763397.7426,uv_off
1626763398.24002,fan_on
1626763398.76681,fan_off
1626763399.23798,fan_on
1626763399.57353,fan_off
1626763406.02109,fan_on
1626763407.72318,fan_off
1626763408.15431,water_on
1626763408.86235,water_off
1626763409.74919,water_on
1626763409.91986,water_off
1626763410.75957,water_on
1626763410.91306,water_off
1626763411.07597,water_on
1626763411.21194,water_off
1626763411.35341,water_on
1626763411.50447,water_off
1626763411.58147,water_on
1626763412.11785,water_off
1626763411.94686,water_on
1626763412.28158,water_on
1626763411.80767,water_off
1626763412.44401,water_off
1626763412.59992,water_on
1626763412.74393,water_off
1626763413.31806,water_on
1626763413.62681,water_off
1626763413.71569,water_on
1626763415.52274,water_off
1626763416.43002,water_on
1626763416.8288,water_off
1626763417.26965,water_on
1626763417.86366,water_off
1626763418.04521,water_on
1626763418.24042,water_off
1626763418.82106,water_on
1626763419.00442,water_off
1626763419.12592,water_on
1626763419.6121,water_off
1626763420.45894,uv_on
1626763420.74772,uv_off
1626763421.17163,uv_on
1626763422.53944,uv_off
1626763424.25456,uv_on
1626763424.64349,uv_off
1626763426.43385,uv_on
1626763426.94229,uv_off
1626763427.52973,uv_on
1626763427.88285,uv_off
1626763428.49598,water_on
1626763428.90563,water_off
1626763429.1611,fan_on
1626763431.17821,fan_on
1626763430.65743,fan_off
1626763431.39303,fan_off
1626763431.85376,fan_on
1626763432.27337,fan_off
1626763433.40815,water_on
1626763433.57128,water_off
1626763434.01366,water_on
1626763434.4599,fan_on
1626763435.24283,fan_off
1626763435.7039,fan_on
1626763436.04695,fan_off
1626763441.14369,fan_on
1626763442.15015,fan_off
1626763446.03769,fan_on
1626763446.37679,fan_off
1626763447.11325,fan_on
1626763447.48593,fan_off
1626763448.31082,water_off
1626763448.83184,water_on
1626763449.21283,water_off
1626763450.58973,water_on
1626763451.19436,water_off
1626763452.15079,uv_on
1626763452.90425,fan_on
1626763453.4127,fan_off
1626763453.85697,fan_on
1626763454.2388,fan_off
1626763458.39236,fan_off
1626763458.5184,fan_on
1626763458.68053,fan_on
1626763459.08198,fan_off
1626763459.3432,fan_on
1626763459.85058,fan_off
1626763463.49873,fan_on
1626763464.60912,fan_off
1626763469.70376,fan_on
1626763470.26379,fan_off
1626763471.02415,fan_on
1626763471.42209,fan_off
1626763472.79381,uv_off
1626763473.25319,uv_on
1626763473.88433,water_on
1626763474.28926,water_off
1626763474.73924,water_on
1626763474.93294,water_off
1626763475.10875,water_on
1626763475.56282,water_off
1626763475.88543,fan_on
1626763476.06158,fan_off
1626763476.26119,fan_on
1626763476.41207,fan_off
1626763476.52817,fan_on
1626763476.6771,fan_off
1626763476.78488,fan_on
1626763476.88876,fan_off
1626763477.02556,fan_on
1626763477.11734,fan_off
1626763477.5312,fan_on
1626763477.94128,fan_off
1626763481.25108,fan_on
1626763497.99673,fan_off
1626763500.52655,uv_off
1626763514.79589,uv_on
1626763515.71363,uv_off
1626763516.90392,light_on
1626763517.23402,light_off
1626763517.88147,water_on
1626763518.32964,water_off
1626763519.93708,water_on
1626763520.35161,water_off
1626763660.43198,uv_on
1626763661.3768,uv_off
1626763662.14283,water_on
1626763666.63432,water_off
1626763670.1543,fan_on
1626763672.67034,fan_off
1626763673.18841,fan_on
1626763673.6618,fan_off
1626763674.05302,fan_on
1626763675.43197,fan_off
1626763678.78964,fan_on
1626763679.20683,fan_off
1626763680.40983,uv_on
1626763681.15485,uv_off
1626763700.99508,water_on
1626763701.37235,water_off
1626763701.93081,fan_on
1626763702.22349,fan_off
1626763702.63862,fan_on
1626763702.79829,fan_off
1626763702.90576,fan_on
1626763703.59356,fan_off
1626763703.81476,water_on
1626763703.9894,water_off
1626763704.63302,uv_on
1626763706.183,uv_off
1626763706.88576,uv_on
1626763707.44906,uv_off
1626763708.32324,uv_on
1626763708.72364,uv_off
1626763709.634,uv_on
1626763710.15849,uv_off
1626763710.83137,fan_on
1626763711.21495,fan_off
1626763711.67101,fan_on
1626763711.92464,water_on
1626763712.49996,water_off
1626763713.16583,uv_on
1626763713.39838,uv_off
1626763713.77147,uv_on
1626763714.25944,uv_off
1626763715.02365,fan_off
1626763715.20959,fan_on
1626763715.63032,fan_off
1626763788.44056,fan_on
1626763788.83351,fan_off
1626763840.79916,fan_on
1626763841.22144,water_on
1626763842.15004,uv_on
1626763842.56913,uv_off
1626763843.12918,uv_on
1626763843.31248,water_off
1626763843.65244,fan_off
1626763844.08981,fan_on
1626763844.38068,water_on
1626763844.53809,water_off
1626763844.70369,water_on
1626763844.94648,water_off
1626763845.04341,water_on
1626763845.18038,water_off
1626763845.28814,water_on
1626763845.497,water_off
1626763845.6491,water_on
1626763846.14767,water_off
1626763899.47475,fan_off
1626763900.27559,uv_off
1626763900.65544,uv_on
1626763900.87742,uv_off
1626763903.02544,fan_on
1626763903.52509,water_on
1626763904.03519,water_off
1626763904.88936,fan_off
1626768163.03339,fan_on
1626768164.97169,water_on
1626768166.19856,light_on
1626768167.44218,uv_on
1626768167.95604,uv_off
1626768169.41433,water_off
1626768170.51053,fan_off
1626768171.88549,uv_on
1626768172.46053,uv_off
1626768173.85998,fan_on
1626768174.80962,fan_off
1626768175.89273,water_on
1626768176.46728,water_off
1626768177.98787,light_off
1626768216.3247,uv_on
1626768219.16906,uv_off
1626768219.58756,uv_on
1626768244.94877,uv_off
1626768246.53987,water_on
1626768247.18255,water_off
1626768248.39383,water_on
1626768250.00749,water_off
1626768251.78611,fan_on
1626768254.21489,fan_off
1626768255.21748,fan_on
1626768255.97533,fan_off
1626768264.46351,fan_on
1626768267.1988,water_on
1626768270.87467,water_off
1626768271.82014,fan_off
1626768284.23409,uv_on
1626768285.27932,uv_off
1626768286.85377,water_on
1626768287.28736,water_off
1626768288.44489,fan_on
1626768289.00775,fan_off
1626768290.82166,water_on
1626768291.5882,water_off
1626768293.43183,uv_on
1626768294.08898,uv_off
1626768302.9275,uv_on
1626768303.25824,uv_off
1626768304.40147,water_on
1626768304.98392,water_off
1626768305.96705,fan_on
1626768306.52613,fan_off
1626768310.83323,fan_on
1626768310.86485,fan_off
1626768311.24513,fan_on
1626768312.31481,fan_off
1626768320.36035,fan_on
1626768321.3798,fan_off
1626768322.39234,fan_on
1626768323.10292,fan_off
1626768357.57655,fan_on
1626768359.0696,fan_off
1626768359.99502,fan_on
1626768360.86268,fan_off
1626769261.09336,fan_on
1626769261.60724,fan_off
1626769336.60313,fan_on
1626769338.04211,fan_off
1626769338.82269,fan_on
1626769351.10894,fan_off
1626769352.22379,fan_on
1626769353.84485,uv_on
1626769408.02353,fan_on
1626769408.93161,fan_off
1626769411.38816,uv_on
1626769412.08401,uv_off
1626769412.57811,uv_on
1626769413.8545,water_on
1626769414.7572,water_off
1626769416.26164,water_on
1626769416.96533,water_off
1626769418.24069,fan_on
1626769418.85339,fan_off
1626769434.11179,uv_off
1626769435.04497,uv_on
1626769547.66774,fan_on
1626769684.19579,fan_off
1626769687.79735,fan_on
1626769689.63226,uv_off
1626769691.4021,uv_on
1626769692.97526,fan_off
1626769732.03002,uv_on
1626769732.5,uv_off
1626769736.325,fan_on
1626769736.82709,fan_off
1626769739.66478,fan_on
1626769740.9018,fan_off
1626769743.6723,fan_on
1626769745.49374,fan_off
1626769746.40691,light_on
1626769747.32155,light_off
1626769747.90692,water_on
1626769748.89324,water_off
1626769749.7405,uv_on
1626769750.35907,uv_off
1626769759.38094,fan_on
1626769760.60689,fan_off
1626769769.50277,light_on
1626769770.0007,fan_on
1626769772.93533,light_off
1626769773.32875,fan_off
1626769859.27782,fan_on
1626769860.13311,fan_off
1626769865.16038,light_on
1626769866.45413,fan_on
1626769866.88897,fan_off
1626769868.04162,light_off
1626769871.23539,water_on
1626769872.42539,water_off
1626769874.57712,uv_on
1626769875.34264,uv_off
1626769877.79696,uv_on
1626769878.92951,uv_off
1626770497.25225,light_on
1626770498.36981,fan_on
1626770499.59212,water_on
1626771496.03512,water_off
1626771496.50402,fan_off
1626771496.8855,light_off
1626772599.24867,fan_on
1626772599.60793,light_on
1626772600.02651,water_on
1626772600.54012,water_off
1626772600.98466,light_off
1626772601.51765,fan_off
1626772602.20166,fan_on
1626772602.57765,fan_off
1626772603.47849,fan_on
1626772603.99902,fan_off
1626773039.30137,fan_on
1626773039.6656,fan_off
1626773040.10985,light_on
1626773040.43617,light_off
1626773040.82387,water_on
1626773041.05917,water_off
1626773041.52765,water_on
1626773041.97425,water_off
1626773042.34829,light_on
1626773042.57796,light_off
1626773043.14983,light_on
1626773043.42295,light_off
1626773043.82756,uv_on
1626773043.98676,uv_off
1626773044.52609,fan_on
1626773044.71683,fan_off
1626848811.33832,fan_on
1626848811.72334,fan_off
1626848815.38661,fan_on
1626848815.84655,fan_off
1626848816.43754,fan_on
1626848817.41578,fan_off
1626848818.10744,fan_on
1626848818.75243,fan_off
1626848820.57364,water_on
1626848821.09132,water_off
1626848821.69939,uv_on
1626848822.12107,uv_off
1626848822.59968,water_on
1626848823.05731,water_off
1626848823.51245,uv_on
1626848823.91859,uv_off
1626848824.59434,fan_on
1626848824.94358,fan_off
1626848844.50802,uv_on
1626848845.82093,uv_off
1627043541.72353,fan_on
1627043560.79758,uv_on
1627043562.38564,water_on
1627043562.54988,fan_off
1627043562.57012,water_off
1627043562.56107,uv_off
1627043563.62247,fan_on
1627043566.76546,water_on
1627043567.53042,fan_off
1627043567.55752,water_off
1627043567.55361,uv_on
1627043570.84565,uv_off
1627043571.67649,uv_on
1627043577.92738,water_off
1627043577.94972,fan_on
1627043578.01546,fan_off
1627043578.32571,uv_on
1627043847.38489,fan_on
1627043855.87952,uv_on
1627043858.80495,uv_off
1627043899.75679,fan_off
1627043915.54696,fan_on
1627044119.74833,fan_on
1627044119.94582,fan_off
1627044120.64316,fan_on
1627044121.04818,fan_off
1627044121.67105,water_on
1627044122.09049,water_off
1627044122.68634,uv_on
1627044123.07809,uv_off
1627044123.7216,fan_on
1627044124.14485,fan_off
1627044124.69671,fan_on
1627044125.40916,fan_off
1627044186.23875,fan_on
1627044186.58683,fan_off
1627044188.23933,uv_on
1627044188.65471,uv_off
1627044321.66339,fan_on
1627044322.65989,fan_off
1627044342.29214,fan_on
1627044342.83871,water_on
1627044343.86305,uv_off
1627044343.49642,uv_on
1627044344.33585,water_off
1627044344.8549,fan_off
1627045353.32941,fan_on
1627045358.62706,fan_off
1627045359.75892,fan_on
1627045360.67616,fan_off
1627045362.4359,fan_on
1627045364.70583,fan_off
1627045365.85854,fan_on
1627045366.89897,fan_off
1627045369.3742,fan_on
1627045410.69846,water_on
1627045415.17025,light_on
1627045417.7962,light_off
1627045418.31164,water_off
1627045483.6098,fan_on
1627045484.00708,fan_off
1627045484.71942,fan_on
1627045485.13851,fan_off
1627045485.63809,water_on
1627045485.99045,water_off
1627045486.43647,uv_on
1627045487.35765,uv_off
1627045487.90263,uv_on
1627045488.40464,uv_off
1627045488.90005,uv_on
1627045489.5434,uv_off
1627045531.17078,fan_on
1627045537.79001,fan_on
1627045538.23883,fan_off
1627045541.94515,fan_on
1627045552.6681,fan_off
1627045554.10488,fan_on
1627045554.98642,fan_off
1627045556.87917,fan_on
1627045557.29103,fan_off
1627045562.33717,fan_on
1627045562.66811,fan_off
1627045563.88765,uv_on
1627045585.68856,uv_on
1627045586.1364,uv_off
1627045587.47924,water_on
1627045588.83486,water_off
1627045589.54306,water_on
1627045589.74112,water_off
1627045589.93889,water_on
1627045590.38338,water_off
1627045590.74676,light_on
1627045591.07377,light_off
1627045591.53172,fan_on
1627045594.98975,fan_off
1627045597.32681,fan_on
1627045598.47531,fan_off
1627045603.83236,fan_on
1627045604.30977,fan_off
1627045604.80931,uv_on
1627045605.26176,uv_off
1627045605.59163,uv_on
1627045607.66462,uv_on
1627045608.62245,uv_off
1627045608.6602,uv_off
1627045612.25291,water_on
1627045612.27498,uv_on
1627045613.0744,uv_off
1627045613.22037,water_off
1627045614.10645,fan_on
1627045614.83965,fan_off
1627045616.12762,fan_on
1627045616.51422,fan_off
1627045617.02446,uv_on
1627045617.4523,uv_off
1627045617.89716,uv_on
1627045618.48387,water_on
1627045618.72201,uv_off
1627045619.14358,water_off
1627045619.54975,fan_on
1627045620.09539,uv_on
1627045620.52022,fan_off
1627045621.17055,uv_off
1627045623.17068,fan_on
1627045623.70403,fan_off
1627045624.16454,uv_on
1627045624.61029,uv_off
1627045624.96851,fan_on
1627045628.43397,fan_off
1627045637.4984,uv_on
1627045638.57995,uv_off
1627045639.75181,uv_on
1627045640.42821,fan_on
1627045640.93609,fan_off
1627045641.48893,uv_off
1627045642.21041,water_on
1627045642.72934,water_off
1627045643.33498,uv_on
1627045643.78069,uv_off
1627045644.63706,fan_on
1627045645.07317,fan_off
1627045647.26717,light_on
1627045691.61562,water_on
1627045693.27092,water_off
1627045694.01507,uv_on
1627045695.96897,uv_off
1627045696.65165,fan_on
1627045699.70223,fan_off
1627045700.22017,light_off
1627045701.95373,uv_on
1627045703.36653,uv_off
1627045704.37379,uv_on
1627045704.59382,uv_on
1627045705.02481,uv_off
1627045705.86454,water_on
1627045706.0557,water_off
1627045707.11913,fan_on
1627045708.02448,fan_off
1627045709.65566,uv_off
1627045711.45562,water_on
1627045712.76658,water_off
1627045713.6373,water_on
1627045716.1651,water_off
1627045736.66116,fan_on
1627045737.42436,fan_off
1627045738.4472,water_on
1627045739.20105,uv_on
1627045739.75117,uv_off
1627045740.05792,water_off
1627045740.29478,fan_on
1627045741.04,fan_off
1627046420.18505,fan_on
1627046484.12073,uv_on
1627046567.30529,water_on
1627046570.5472,fan_off
1627109836.32027,water_on
1627109839.18293,water_off
1627109846.03687,uv_on
1627109847.43832,uv_off
1627109848.22435,uv_on
1627109848.83462,uv_off
1627109850.33672,uv_on
1627109853.16278,uv_off
1627109854.60241,fan_on
1627109855.14455,fan_off
1627109855.79653,water_on
1627109856.29608,water_off
1627109869.73366,uv_on
1627109878.08474,uv_off
1627109881.09275,uv_on
1627109887.97334,uv_off
1627109910.99188,uv_on
1627109913.17059,uv_off
1627110195.10148,uv_on
1627110195.64965,uv_off
1627110198.80762,uv_on
1627110199.87417,uv_off
1627110201.02813,uv_on
1627110201.91848,uv_off
1627110211.95992,uv_on
1627110212.78986,uv_off
1627121803.1203,water_on
1627121803.5216,light_on
1627121805.01969,light_off
1627121805.70833,uv_on
1627121806.15064,water_off
1627121806.34844,fan_on
1627126777.75678,fan_on
1627126778.42135,fan_off
1627126779.62949,uv_on
1627126781.23425,uv_off
1627126781.98235,water_on
1627126782.56411,water_off
1627126783.20761,uv_on
1627126783.69155,uv_off
1627126784.36306,light_on
1627126785.39191,light_off
1627126790.65881,uv_on
1627126791.1129,uv_off
1627126792.26856,uv_on
1627126792.81961,uv_off
1627126796.8478,uv_on
1627126797.48839,uv_off
1627126798.33093,uv_on
1627126798.95911,uv_off
1627126799.38856,uv_on
1627126799.849,uv_off
1627126804.31859,fan_on
1627126806.20052,light_on
1627126809.24141,light_off
1627126809.80028,uv_on
1627126810.60238,light_on
1627126812.92049,water_on
1627126818.88216,fan_off
1627126819.48177,light_off
1627126820.04581,uv_off
1627126820.50101,water_off
1627126932.93907,fan_on
1627126943.47882,water_on
1627126958.64763,uv_on
1627126959.41864,uv_off
1627126964.3897,water_off
1627126964.93732,fan_off
COUNT(*)
5492
count(*)
5492
